,origin,sn_name,sn_name_sp,sn_name_PTF,sn_name_iau,sn_name_tns,program,ls_id_dr9,dec_dr9,ra_dr9,elat_dr9,elon_dr9,glat_dr9,glon_dr9,mjd_max_dr9,mjd_min_dr9,ref_id_dr9,brickid_dr9,blob_nea_g_dr9,blob_nea_r_dr9,blob_nea_z_dr9,bx_dr9,by_dr9,dchisq_1_dr9,dchisq_2_dr9,dchisq_3_dr9,dchisq_4_dr9,dchisq_5_dr9,dec_ivar_dr9,dered_flux_g_dr9,dered_flux_r_dr9,dered_flux_w1_dr9,dered_flux_w2_dr9,dered_flux_w3_dr9,dered_flux_w4_dr9,dered_flux_z_dr9,dered_mag_g_dr9,dered_mag_r_dr9,dered_mag_w1_dr9,dered_mag_w2_dr9,dered_mag_w3_dr9,dered_mag_w4_dr9,dered_mag_z_dr9,ebv_dr9,fiberflux_g_dr9,fiberflux_r_dr9,fiberflux_z_dr9,fibertotflux_g_dr9,fibertotflux_r_dr9,fibertotflux_z_dr9,flux_g_dr9,flux_ivar_g_dr9,flux_ivar_r_dr9,flux_ivar_w1_dr9,flux_ivar_w2_dr9,flux_ivar_w3_dr9,flux_ivar_w4_dr9,flux_ivar_z_dr9,flux_r_dr9,flux_w1_dr9,flux_w2_dr9,flux_w3_dr9,flux_w4_dr9,flux_z_dr9,fracflux_g_dr9,fracflux_r_dr9,fracflux_w1_dr9,fracflux_w2_dr9,fracflux_w3_dr9,fracflux_w4_dr9,fracflux_z_dr9,fracin_g_dr9,fracin_r_dr9,fracin_z_dr9,fracmasked_g_dr9,fracmasked_r_dr9,fracmasked_z_dr9,gaia_a_g_val_dr9,gaia_astrometric_excess_noise_dr9,gaia_astrometric_excess_noise_sig_dr9,gaia_astrometric_sigma5d_max_dr9,gaia_astrometric_weight_al_dr9,gaia_e_bp_min_rp_val_dr9,gaia_phot_bp_mean_flux_over_error_dr9,gaia_phot_bp_mean_mag_dr9,gaia_phot_bp_rp_excess_factor_dr9,gaia_phot_g_mean_flux_over_error_dr9,gaia_phot_g_mean_mag_dr9,gaia_phot_rp_mean_flux_over_error_dr9,gaia_phot_rp_mean_mag_dr9,galdepth_g_dr9,galdepth_r_dr9,galdepth_z_dr9,g_r_dr9,htm9_dr9,mag_g_dr9,mag_r_dr9,mag_w1_dr9,mag_w2_dr9,mag_w3_dr9,mag_w4_dr9,mag_z_dr9,mw_transmission_g_dr9,mw_transmission_r_dr9,mw_transmission_w1_dr9,mw_transmission_w2_dr9,mw_transmission_w3_dr9,mw_transmission_w4_dr9,mw_transmission_z_dr9,nea_g_dr9,nea_r_dr9,nea_z_dr9,nest4096_dr9,objid_dr9,parallax_ivar_dr9,parallax_dr9,pmdec_ivar_dr9,pmdec_dr9,pmra_ivar_dr9,pmra_dr9,psfdepth_g_dr9,psfdepth_r_dr9,psfdepth_w1_dr9,psfdepth_w2_dr9,psfdepth_w3_dr9,psfdepth_w4_dr9,psfdepth_z_dr9,psfsize_g_dr9,psfsize_r_dr9,psfsize_z_dr9,ra_ivar_dr9,random_id_dr9,rchisq_g_dr9,rchisq_r_dr9,rchisq_w1_dr9,rchisq_w2_dr9,rchisq_w3_dr9,rchisq_w4_dr9,rchisq_z_dr9,ref_epoch_dr9,ring256_dr9,r_z_dr9,sersic_ivar_dr9,sersic_dr9,shape_e1_ivar_dr9,shape_e1_dr9,shape_e2_ivar_dr9,shape_e2_dr9,shape_r_ivar_dr9,shape_r_dr9,snr_g_dr9,snr_r_dr9,snr_w1_dr9,snr_w2_dr9,snr_w3_dr9,snr_w4_dr9,snr_z_dr9,w1_w2_dr9,w2_w3_dr9,w3_w4_dr9,wise_x_dr9,wise_y_dr9,z_w1_dr9,allmask_g_dr9,allmask_r_dr9,allmask_z_dr9,anymask_g_dr9,anymask_r_dr9,anymask_z_dr9,brick_primary_dr9,fitbits_dr9,gaia_astrometric_n_good_obs_al_dr9,gaia_astrometric_n_obs_al_dr9,gaia_astrometric_params_solved_dr9,gaia_duplicated_source_dr9,gaia_phot_bp_n_obs_dr9,gaia_phot_g_n_obs_dr9,gaia_phot_rp_n_obs_dr9,gaia_phot_variable_flag_dr9,maskbits_dr9,nobs_g_dr9,nobs_r_dr9,nobs_w1_dr9,nobs_w2_dr9,nobs_w3_dr9,nobs_w4_dr9,nobs_z_dr9,release_dr9,wisemask_w1_dr9,wisemask_w2_dr9,brickname_dr9,ref_cat_dr9,type_dr9,wise_coadd_id_dr9,photoz_dr9,zdif_dr9,Dist_degrees_dr9,Dist_arcsec_dr9,Dist_kpc_dr9,sep_in_radius_dr9,sep_in_radius_sigma_dr9,sep_in_radius_higher_dr9,sga_id_sga,sga_galaxy_sga,galaxy_sga,pgc_sga,ra_leda_sga,dec_leda_sga,morphtype_sga,pa_leda_sga,d25_leda_sga,ba_leda_sga,z_leda_sga,sb_d25_leda_sga,mag_leda_sga,byhand_sga,ref_sga,group_id_sga,group_name_sga,group_mult_sga,group_primary_sga,group_ra_sga,group_dec_sga,group_diameter_sga,brickname_sga,ra_sga,dec_sga,d26_sga,d26_ref_sga,pa_sga,ba_sga,ra_moment_sga,dec_moment_sga,sma_moment_sga,type,z,sn_ra,sn_dec
578,dr9 and local_universe,ZTF19aarrdoz,SN2019txr,None,None,SN2019txr,ZTFmarshal,9907738987662070.0,56.29497469339383,130.63397001166285,36.56589349364505,116.7395497145772,37.55156719993242,161.19698970007948,58172.16036365553,57784.29856653134,774130.0,605923.0,146.63065,137.11664,120.62274,948.7076,2418.162,0.0,0.0,0.0,0.0,0.0,8421549500000.0,265.21277,391.4101,346.24243,225.09573,1077.3035,4698.5137,494.86035,16.441013,16.01842,16.151548,16.619081,14.919155,13.320099,15.763793,0.040332,14.003761,21.48847,28.147945,14.005981,21.491032,28.149546,235.36612,20.59886,7.335464,0.58292,0.223006,0.000504,9e-06,1.702298,361.16425,343.8839,224.15286,1076.3395,4696.926,473.09238,0.016342,0.011438,0.048938,0.047569,0.105133,0.479147,0.004975,0.985432,0.985557,0.983044,0.013762,0.013815,0.011399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.7466,218.29349,54.67842,0.464903,3756120.0,16.57064,16.105738,16.15897,16.62364,14.920127,13.320466,15.812635,0.887461,0.922726,0.993188,0.995811,0.999105,0.999662,0.956012,146.51619,136.87306,120.57649,30012088.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.9696,322.48413,5.44645,1.038893,0.001151,1.4e-05,118.78643,1.935134,1.627259,0.999782,2006123400000.0,51.851673,8.74906,9.8867,6.153351,1.29636,0.826426,0.110451,5.281344,0.0,66148.0,0.293102,91575.39,1.843002,4023991.0,-0.444525,3342234.8,0.139337,275233.56,6.484868,1068.2319,978.1795,262.55255,105.85275,24.16002,14.288786,617.2538,-0.46467,1.703513,1.599661,90.04146,230.59312,-0.346334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,4.0,4.0,207.0,206.0,15.0,15.0,3.0,9011.0,0.0,0.0,1305p562,L3,SER,1306p560,0.035889,0.008111,0.0005520873002301,1.987514280828617,1.7218676641639412,0.3064849247245459,9.008599574258135e-05,0.3065750107202885,774130.0,SGA-2020 774130,PGC2532103,2532103.0,130.633911,56.2949783,Sc,81.6,0.450817,0.445656,0.0444901,23.9685,17.07,False,LEDA-20181114,282289.0,PGC2532103,1.0,True,130.633911,56.2949783,0.450817,1305p562,130.633970011663,56.2949746933938,0.754719,SB26,79.6629,0.426214,130.633740065202,56.2950335109709,15.4276,SNIb/c,0.044,130.6329853,56.2950535
581,dr9,ZTF19aarrdoz,SN2019txr,None,None,SN2019txr,ZTFmarshal,9907738987662028.0,56.29564698266211,130.62965954094074,36.56575843868852,116.73646078614117,37.54911343105266,161.19649739591304,58172.16036365553,57784.29856653134,0.0,605923.0,15.712469,12.881319,7.747782,981.5885,2427.3477,0.0,0.0,0.0,0.0,0.0,63771510000.0,4.89408,4.583743,-4.466041,-1.374849,-23.109503,-814.2597,3.328026,20.775822,20.846949,,,,,21.194532,0.040445,1.665499,1.62205,1.220294,2.076688,2.246099,2.012024,4.341856,375.4945,128.54935,2.792453,0.778644,0.001095,1.4e-05,32.174683,4.228586,-4.435534,-1.369074,-23.088766,-813.98376,3.181231,0.912124,1.211097,14.038829,31.807604,14.573232,2.611753,1.166929,1.0,1.0,1.0,1.8e-05,0.000104,0.000323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.7466,218.29349,54.67842,-0.028702,3756120.0,20.905811,20.934513,,,,,21.243511,0.887165,0.922518,0.993169,0.995799,0.999103,0.999661,0.955891,15.713514,12.880039,7.747635,30012088.0,2764.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.9696,322.48413,5.44645,1.038893,0.001151,1.4e-05,118.78643,1.935134,1.627259,0.999782,102991330000.0,77.26381,1.861329,1.277607,3.242823,0.806316,0.563192,0.102575,1.024821,0.0,66148.0,-0.308998,0.0,1.0,1736.5543,0.318981,1190.7168,0.595789,1893.9453,1.212847,84.1351,47.94354,-7.412059,-1.208082,-0.764172,-3.012183,18.044813,,,,93.172325,231.47475,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,4.0,4.0,207.0,207.0,15.0,15.0,3.0,9011.0,0.0,0.0,1305p562,,EXP,1306p560,0.03785,0.0061499999999999,0.0019385828857322,6.9788983886360745,6.04611477904369,5.7541457320140745,0.1090162208276884,5.863161952841763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIb/c,0.044,130.6329853,56.2950535
582,dr9,ZTF19aasckwd,SN2019eib,None,None,SN2019eib,ZTFmarshal,9906625427867080.0,10.602286210702628,253.16497641340715,32.89067499859884,250.1832130015821,31.14784411116459,29.02739305867709,58363.98080109073,57445.37742683667,0.0,391565.0,34.043774,23.96208,29.80977,2866.8618,3205.0964,6732.725,10396.548,9357.738,10871.635,10950.359,185823900000.0,6.298311,13.790785,34.270523,22.588802,-142.35965,-152.03246,26.120947,20.50194,19.651028,18.662699,19.115267,,,18.957527,0.071563,0.651002,1.52748,3.080945,1.974513,4.820431,9.309087,5.095915,174.91011,54.88984,0.844553,0.346864,0.000875,1.3e-05,14.870394,11.956804,33.857407,22.421185,-142.1337,-151.9413,24.11702,42.773216,29.56564,9.773014,9.36153,3.372121,7.319628,21.165104,0.800307,0.868273,0.888727,0.005747,0.000265,0.000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.3834,373.77377,62.426445,0.925983,3462645.0,20.731945,19.805962,18.675865,19.123354,,,19.044191,0.809092,0.867014,0.987945,0.99258,0.998413,0.9994,0.923283,33.995296,25.044079,29.611094,129437471.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,2316.7288,635.4995,5.139507,0.972251,0.001102,1.3e-05,103.47064,1.57195,1.331648,1.537825,21044894000.0,60.13605,11.554519,16.813528,5.263697,1.515963,0.581792,0.099567,34.87811,0.0,320720.0,0.76177,2013.1245,0.5,214304.66,-0.594111,233699.62,-0.135842,214288.67,2.988631,67.39531,88.58518,31.114817,13.204984,-4.20486,-0.539671,93.00041,-0.447489,,,272.72748,306.00513,0.368326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,197.0,200.0,15.0,15.0,4.0,9010.0,0.0,0.0,2532p105,,SER,2538p106,0.197251,0.047251,0.0005881540003838,2.1173544013818555,5.535633046302281,0.7084696643318816,0.000512093610992,0.7089817579428738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa,0.15,253.1643781,10.6022943
583,dr9,ZTF19aasckwd,SN2019eib,None,None,SN2019eib,ZTFmarshal,9906625427867084.0,10.601896191388484,253.16507484170805,32.89030194038819,250.18339085018968,31.147589428193346,29.02702987670689,58363.98080109073,57445.37742683667,0.0,391565.0,69.03744,53.44866,62.385845,2865.5337,3199.7368,102945.79,394754.62,331275.9,431822.16,431827.06,1901516600000.0,45.023438,105.576035,149.1085,100.07753,413.60223,4199.1904,188.03696,18.366404,17.441086,17.066244,17.499159,15.958543,13.442086,16.814392,0.071592,2.904897,7.299573,13.845059,3.10616,7.766228,14.773304,36.425045,87.813416,24.50604,0.693761,0.281313,0.000736,1.2e-05,7.331288,91.53069,147.31035,99.33462,412.9455,4196.6714,173.60576,6.196826,3.813354,1.852082,1.667627,0.23107,0.928654,2.870267,0.803289,0.857207,0.880855,0.00913,0.001688,0.001939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.3834,373.77377,62.426445,1.000418,3462645.0,18.5965,17.596083,17.079416,17.507248,15.960268,13.442738,16.90109,0.809024,0.866965,0.987941,0.992577,0.998412,0.9994,0.923253,68.60032,54.288513,61.462925,129437471.0,1483.0,0.0,0.0,0.0,0.0,0.0,0.0,2316.7288,635.4995,5.139507,0.972251,0.001102,1.3e-05,103.47064,1.57195,1.331648,1.537825,576240550000.0,5.155772,8.731863,11.782177,6.012764,1.522956,0.5821,0.097852,19.199785,0.0,320720.0,0.694992,0.0,1.0,2164682.0,-0.352349,3294735.5,0.187563,2071854.2,3.750064,341.33478,453.10965,122.698166,52.68608,11.204072,14.286764,470.06107,-0.427832,1.54698,2.51753,272.60193,305.49426,-0.178326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,198.0,200.0,15.0,15.0,4.0,9010.0,0.0,0.0,2532p105,,EXP,2538p106,0.133164,0.0168359999999999,0.0007921528873245,2.8517503943682923,7.455645456692586,0.7604537934201369,0.0001408816910548,0.7605946751111917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa,0.15,253.1643781,10.6022943
585,dr9,ZTF19aaslodk,ZTF19aaslodk,None,None,None,ZTFmarshal,9907741516366728.0,71.25434982574129,290.6310578119898,81.28278172479605,41.65756438892419,23.14877724617921,102.67092323882454,58321.46394292634,58070.18684028074,0.0,644508.0,110.573,92.590515,86.44011,2803.245,1861.154,100578.17,285284.75,248166.6,292628.66,292638.75,295533870000.0,65.539856,121.68576,129.43452,82.15968,189.21988,-8837.011,183.01134,17.958736,17.286901,17.219875,17.713352,16.807583,,16.843805,0.185375,2.280077,5.063689,8.962811,2.280092,5.06373,8.962903,37.86061,51.566765,16.546732,1.702063,0.808253,0.004402,5.7e-05,4.521549,84.08241,125.43147,80.58975,188.44289,-8823.291,148.82724,0.075699,0.060443,0.069101,0.097038,0.906384,1.08753,0.048815,0.86488,0.957732,0.989337,0.017783,0.016561,0.016949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.9792,213.33916,72.63234,0.866295,3271990.0,18.554531,17.688236,17.253984,17.7343,16.81205,,17.068295,0.577673,0.69098,0.969073,0.980892,0.995894,0.998447,0.813213,73.545135,87.36088,85.69845,65896850.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.1064,308.30923,15.549417,3.143504,0.007301,7.5e-05,132.4924,1.845906,1.663306,1.195165,577049800000.0,5.670062,2.21775,3.064764,7.961948,1.576692,0.687287,0.120715,2.325343,0.0,20933.0,0.619942,0.0,1.0,815256.9,0.19057,262613.3,-0.0512,72288.414,3.663793,271.87704,342.0277,163.64185,72.45252,12.503203,-66.620705,316.46527,-0.480316,0.922251,,269.21753,184.52652,-0.18569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,580.0,588.0,79.0,68.0,4.0,9011.0,0.0,0.0,2908p712,,EXP,2925p711,0.089428,0.0141279999999999,0.0011873367202723,4.274412192980493,6.108110219177997,1.1666631256133992,0.0011843503552761,1.1678474759686754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIb,0.0753,290.63000310000007,71.25321190000001
587,dr9 and local_universe,ZTF19aasqseq,SN2019txt,None,None,SN2019txt,ZTFmarshal,9906628056911156.0,17.82143000709308,149.77107162551115,5.171826167703213,145.68220193188156,49.316751788812766,216.85890766577924,58482.28825310075,57402.29523538666,842995.0,431681.0,0.0,0.0,0.0,1366.7714,2781.0198,0.0,0.0,0.0,0.0,0.0,84632300000000.0,1218.0773,2571.466,5296.9683,3681.829,25623.518,68175.375,4883.3203,14.785813,13.974548,13.189932,13.584841,11.478403,10.415931,13.278212,0.033561,28.257353,61.619694,120.52045,28.257425,61.61982,120.520645,1102.8823,6.254583,2.521082,0.069035,0.03337,0.000179,4e-06,0.910649,2405.012,5266.9272,3668.9912,25604.438,68156.195,4703.904,0.001332,0.00081,0.007558,0.011282,0.048338,0.188489,0.000962,0.746619,0.796359,0.829556,0.00893,0.008927,0.010091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.9324,370.87543,73.0818,0.84647,3714769.0,14.893677,14.047207,13.196107,13.588634,11.479212,10.416237,13.318854,0.905429,0.935269,0.994329,0.996513,0.999255,0.999719,0.963259,65.853096,-0.374526,0.232574,18223322.0,3381.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.5162,636.9745,3.724929,0.687946,0.000718,1e-05,138.05559,1.650191,1.415267,1.27766,22372646000000.0,22.896952,39.322853,65.93205,2119.5986,500.4743,90.69884,8.215859,127.89512,0.0,273322.0,0.728353,2082953.6,1.55102,127698810.0,-0.431033,135814140.0,-0.463378,212516.06,12.73632,2758.2166,3818.6575,1383.8585,670.2285,342.93262,137.77325,4488.8374,-0.392527,2.109422,1.062975,131.27591,265.44333,0.122747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,3.0,4.0,173.0,165.0,11.0,11.0,5.0,9010.0,0.0,0.0,1497p177,L3,SER,1490p181,0.023766,0.0026239999999999,0.0056218876036839,20.238795373262256,10.740101280123106,1.5890614693461107,0.0002706455291501,1.5893321148752608,842995.0,SGA-2020 842995,IC0583,28844.0,149.771127,17.8214494,Sab,112.86,0.889201,0.208449,0.0263906,23.5355,15.162,False,LEDA-20181114,166621.0,IC0582_GROUP,2.0,False,149.760551042786,17.8192183924093,1.53984,1497p177,149.771071625511,17.8214300070931,2.14709,SB26,113.198,0.232103,149.771053941261,17.8215285556001,36.4169,SNIb,0.0263899999999999,149.7765959,17.8194435
588,dr9,ZTF19aasqseq,SN2019txt,None,None,SN2019txt,ZTFmarshal,9906628056911284.0,17.824595367356125,149.7772879159712,5.176839374914452,145.6866821822945,49.32341314607383,216.85765384660544,58482.28825310075,57402.29523538666,0.0,431681.0,13.897849,12.172894,11.164413,1285.4644,2824.529,1057.5735,1365.1536,1368.4614,1367.2153,0.0,11759188000.0,1.005012,1.691775,0.322997,0.698702,-7.831555,3592.178,3.139556,22.494572,21.929144,23.727003,22.889269,,13.611606,21.25783,0.033564,0.345129,0.600117,1.147015,0.345287,0.600461,1.147688,0.909959,473.64142,225.85387,2.714448,0.60524,0.000631,8e-06,45.271095,1.582255,0.321165,0.696266,-7.825723,3591.1675,3.024197,0.006668,0.006888,79.7781,22.96596,55.41192,1.801626,0.005098,1.0,1.0,1.0,0.010626,0.010037,0.009124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.9324,370.87543,73.0818,0.600637,3714769.0,22.602446,22.001808,23.73318,22.893063,,13.611911,21.298475,0.905421,0.935264,0.994328,0.996513,0.999255,0.999719,0.963256,13.896135,12.17143,11.164117,18223322.0,3507.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.5162,636.9745,3.724929,0.687946,0.000718,1e-05,138.05559,1.650191,1.415267,1.27766,12393556000.0,62.68407,0.975584,0.98282,29.058865,5.906507,3.191633,1.932734,0.998172,0.0,273322.0,0.703333,0.0,1.0,0.0,0.0,0.0,0.0,1183.1268,0.741064,19.803722,23.778822,0.529139,0.541675,-0.196655,10.405446,20.347944,0.840117,,,123.5434,269.61642,-2.434704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,177.0,168.0,11.0,11.0,5.0,9010.0,0.0,0.0,1497p177,,REX,1490p181,0.761912,0.7355220000000001,0.0051938198263324,18.697751374796866,9.922317004162204,25.230953567838768,0.989833851114536,26.220787418953304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIb,0.0263899999999999,149.7765959,17.8194435
589,dr9,ZTF19aatmlxt,ZTF19aatmlxt,None,None,None,ZTFmarshal,9906628624584224.0,19.179207856635028,269.4346865542378,42.61708069051771,269.2744395239043,20.17937354132493,44.75996430928182,57955.13217995074,57593.18316546667,0.0,440343.0,56.309307,54.006832,58.817677,2275.5144,826.83307,13980.899,37482.33,27085.637,37987.176,38042.504,69642120000.0,18.17136,24.733381,15.05598,8.830336,32.69177,-4110.1196,29.581182,19.351532,19.01679,19.555727,20.135057,18.713903,,18.822462,0.084288,1.179975,1.742353,2.244051,1.179976,1.742353,2.244051,14.158808,96.31612,35.755394,2.421516,0.695934,0.000947,1.3e-05,4.026872,20.906918,14.842443,8.753211,32.63066,-4107.2173,26.9269,0.073586,0.064672,1.040611,1.073198,3.647463,1.002803,0.113306,0.666813,0.999985,0.532408,0.005279,0.005408,0.008959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.23785,342.6692,23.343094,0.423159,3412551.0,19.622433,19.199274,19.571236,20.14458,18.715935,,18.924534,0.779183,0.845292,0.985817,0.991266,0.998131,0.999294,0.910271,56.26571,54.003853,55.70168,132469149.0,3617.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.3955,585.1014,5.978695,1.197597,0.00119,1.5e-05,32.090828,1.582681,1.310957,1.836385,74711860000.0,31.45024,1.204985,1.222661,0.61317,0.442337,0.522493,0.081497,1.078898,0.0,264446.0,0.27474,3831.1877,0.760989,28602.99,-0.002863,68696.44,-0.149845,7514.1626,2.616083,138.95564,125.01462,23.096655,7.302163,1.004137,-15.004705,54.034393,-0.573345,1.428646,,217.33371,79.16785,-0.646702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,249.0,249.0,16.0,16.0,1.0,9010.0,0.0,0.0,2694p192,,SER,2688p196,0.059496,9999.059496,0.002508481269804,9.030532571294636,,3.451928922474798,0.015221940911781,3.46715086338658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV-Candidate,-9999.0,269.4324919,19.1806206
590,dr9 and local_universe,ZTF19aauhbua,ZTF19aauhbua,None,None,None,ZTFmarshal,9906628778070372.0,19.68022645597096,169.64514760825512,13.984479889290196,162.65810680015375,67.4754679201071,227.2697791446417,58193.188421820734,57399.36785213667,363017.0,442685.0,43.59111,43.47,44.21442,293.1593,841.2945,0.0,0.0,0.0,0.0,0.0,75115710000000.0,431.77576,968.461,1426.2054,863.6403,527.9347,884.90265,1728.41,15.911855,15.034795,14.614545,15.159167,15.693549,15.132761,14.405883,0.019696,67.573715,154.47781,280.50894,67.573715,154.47781,280.50894,407.32135,12.615469,3.062181,0.233385,0.12027,0.000433,7e-06,1.570619,931.1625,1421.4529,861.87177,527.7039,884.7566,1690.8539,0.000735,0.001115,0.005845,0.007388,0.156089,1.159727,0.001541,0.999033,0.666181,0.99899,0.017261,0.009447,0.009382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.9901,207.40115,41.170406,0.89772,3730584.0,15.975157,15.077436,14.618169,15.161393,15.694024,15.13294,14.429735,0.943363,0.961487,0.996668,0.997952,0.999563,0.999835,0.978271,43.597057,43.485584,44.2138,115780871.0,4453.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.5792,424.35645,4.271721,0.780636,0.000834,1.1e-05,81.6496,1.163057,1.107294,1.138359,81195380000000.0,5.329401,11.00762,10.345486,49.016502,6.89099,0.621641,0.176222,44.749573,0.0,260066.0,0.647701,65672.66,4.225285,6044278.0,0.012539,8906065.0,0.193517,333777.3,3.259477,1446.7346,1629.4495,686.70264,298.89703,10.986268,2.378123,2119.0513,-0.543224,-0.532631,0.561084,28.236448,80.62687,-0.188434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,2.0,2.0,188.0,186.0,12.0,12.0,2.0,9010.0,0.0,0.0,1695p197,L3,SER,1696p196,0.066412,0.012788,0.0030415774524217,10.949678828718367,16.382893302043367,3.359336123162817,0.0017839272540178,3.361120050416835,363017.0,SGA-2020 363017,PGC1601578,1601578.0,169.645104,19.6802097,E,59.47,0.537032,0.724436,0.0791975,23.6975,16.419,False,LEDA-20181114,133269.0,PGC1601578,1.0,True,169.645104,19.6802097,0.537032,1695p197,169.645147608255,19.680226455971,0.745049,SB26,52.5115,0.730805,169.645096293521,19.68032545287,18.2686,SNIa,0.0792,169.6482899,19.6809315
591,dr9,ZTF19aauhbua,ZTF19aauhbua,None,None,None,ZTFmarshal,9906628778070446.0,19.681213582380423,169.64905640664958,13.98686736195534,162.66116740896885,67.47923489273114,227.27127914535905,58193.188421820734,57399.36785213667,0.0,442685.0,6.693892,6.64518,6.805177,242.59732,854.8933,0.0,0.0,0.0,0.0,0.0,4440887300.0,0.56567,0.859041,-12.437258,-11.990244,-142.06554,753.4898,0.897641,23.118593,22.664965,,,,15.307306,22.617243,0.019706,0.261901,0.405374,0.430988,0.393789,0.700803,0.96028,0.533616,592.1594,164.43451,2.721175,0.672417,0.000744,1e-05,34.633144,0.825939,-12.395791,-11.965677,-142.0034,753.36536,0.878126,0.974965,1.398447,5.071079,3.88466,1.512113,1.182215,2.38628,1.0,1.0,1.0,0.000325,3e-06,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.9901,207.40115,41.170406,0.474298,3730584.0,23.181929,22.70763,,,,15.307486,22.641108,0.943334,0.961467,0.996666,0.997951,0.999563,0.999835,0.97826,6.693744,6.644989,6.804995,115780871.0,4526.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.5792,424.35645,4.271721,0.780636,0.000834,1.1e-05,81.6496,1.163057,1.107294,1.138359,4881373000.0,34.89817,1.103609,1.153731,8.473956,1.416394,0.491103,0.126168,0.877402,0.0,260066.0,0.066523,0.0,1.0,0.0,0.0,0.0,0.0,440.10767,0.534128,12.985174,10.591188,-20.448076,-9.811976,-3.872168,2.373091,5.167766,,,,23.418741,81.92043,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,2.0,2.0,189.0,187.0,12.0,12.0,2.0,9010.0,0.0,0.0,1695p197,,REX,1696p196,0.404015,0.324815,0.0007748954217877,2.789623518435837,4.173830590860758,5.222762181416883,0.466096065518976,5.688858246935859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa,0.0792,169.6482899,19.6809315
