,origin,sn_name,sn_name_sp,sn_name_PTF,sn_name_iau,sn_name_tns,program,ls_id_dr9,dec_dr9,ra_dr9,elat_dr9,elon_dr9,glat_dr9,glon_dr9,mjd_max_dr9,mjd_min_dr9,ref_id_dr9,brickid_dr9,blob_nea_g_dr9,blob_nea_r_dr9,blob_nea_z_dr9,bx_dr9,by_dr9,dchisq_1_dr9,dchisq_2_dr9,dchisq_3_dr9,dchisq_4_dr9,dchisq_5_dr9,dec_ivar_dr9,dered_flux_g_dr9,dered_flux_r_dr9,dered_flux_w1_dr9,dered_flux_w2_dr9,dered_flux_w3_dr9,dered_flux_w4_dr9,dered_flux_z_dr9,dered_mag_g_dr9,dered_mag_r_dr9,dered_mag_w1_dr9,dered_mag_w2_dr9,dered_mag_w3_dr9,dered_mag_w4_dr9,dered_mag_z_dr9,ebv_dr9,fiberflux_g_dr9,fiberflux_r_dr9,fiberflux_z_dr9,fibertotflux_g_dr9,fibertotflux_r_dr9,fibertotflux_z_dr9,flux_g_dr9,flux_ivar_g_dr9,flux_ivar_r_dr9,flux_ivar_w1_dr9,flux_ivar_w2_dr9,flux_ivar_w3_dr9,flux_ivar_w4_dr9,flux_ivar_z_dr9,flux_r_dr9,flux_w1_dr9,flux_w2_dr9,flux_w3_dr9,flux_w4_dr9,flux_z_dr9,fracflux_g_dr9,fracflux_r_dr9,fracflux_w1_dr9,fracflux_w2_dr9,fracflux_w3_dr9,fracflux_w4_dr9,fracflux_z_dr9,fracin_g_dr9,fracin_r_dr9,fracin_z_dr9,fracmasked_g_dr9,fracmasked_r_dr9,fracmasked_z_dr9,gaia_a_g_val_dr9,gaia_astrometric_excess_noise_dr9,gaia_astrometric_excess_noise_sig_dr9,gaia_astrometric_sigma5d_max_dr9,gaia_astrometric_weight_al_dr9,gaia_e_bp_min_rp_val_dr9,gaia_phot_bp_mean_flux_over_error_dr9,gaia_phot_bp_mean_mag_dr9,gaia_phot_bp_rp_excess_factor_dr9,gaia_phot_g_mean_flux_over_error_dr9,gaia_phot_g_mean_mag_dr9,gaia_phot_rp_mean_flux_over_error_dr9,gaia_phot_rp_mean_mag_dr9,galdepth_g_dr9,galdepth_r_dr9,galdepth_z_dr9,g_r_dr9,htm9_dr9,mag_g_dr9,mag_r_dr9,mag_w1_dr9,mag_w2_dr9,mag_w3_dr9,mag_w4_dr9,mag_z_dr9,mw_transmission_g_dr9,mw_transmission_r_dr9,mw_transmission_w1_dr9,mw_transmission_w2_dr9,mw_transmission_w3_dr9,mw_transmission_w4_dr9,mw_transmission_z_dr9,nea_g_dr9,nea_r_dr9,nea_z_dr9,nest4096_dr9,objid_dr9,parallax_ivar_dr9,parallax_dr9,pmdec_ivar_dr9,pmdec_dr9,pmra_ivar_dr9,pmra_dr9,psfdepth_g_dr9,psfdepth_r_dr9,psfdepth_w1_dr9,psfdepth_w2_dr9,psfdepth_w3_dr9,psfdepth_w4_dr9,psfdepth_z_dr9,psfsize_g_dr9,psfsize_r_dr9,psfsize_z_dr9,ra_ivar_dr9,random_id_dr9,rchisq_g_dr9,rchisq_r_dr9,rchisq_w1_dr9,rchisq_w2_dr9,rchisq_w3_dr9,rchisq_w4_dr9,rchisq_z_dr9,ref_epoch_dr9,ring256_dr9,r_z_dr9,sersic_ivar_dr9,sersic_dr9,shape_e1_ivar_dr9,shape_e1_dr9,shape_e2_ivar_dr9,shape_e2_dr9,shape_r_ivar_dr9,shape_r_dr9,snr_g_dr9,snr_r_dr9,snr_w1_dr9,snr_w2_dr9,snr_w3_dr9,snr_w4_dr9,snr_z_dr9,w1_w2_dr9,w2_w3_dr9,w3_w4_dr9,wise_x_dr9,wise_y_dr9,z_w1_dr9,allmask_g_dr9,allmask_r_dr9,allmask_z_dr9,anymask_g_dr9,anymask_r_dr9,anymask_z_dr9,brick_primary_dr9,fitbits_dr9,gaia_astrometric_n_good_obs_al_dr9,gaia_astrometric_n_obs_al_dr9,gaia_astrometric_params_solved_dr9,gaia_duplicated_source_dr9,gaia_phot_bp_n_obs_dr9,gaia_phot_g_n_obs_dr9,gaia_phot_rp_n_obs_dr9,gaia_phot_variable_flag_dr9,maskbits_dr9,nobs_g_dr9,nobs_r_dr9,nobs_w1_dr9,nobs_w2_dr9,nobs_w3_dr9,nobs_w4_dr9,nobs_z_dr9,release_dr9,wisemask_w1_dr9,wisemask_w2_dr9,brickname_dr9,ref_cat_dr9,type_dr9,wise_coadd_id_dr9,photoz_dr9,zdif_dr9,Dist_degrees_dr9,Dist_arcsec_dr9,Dist_kpc_dr9,sep_in_radius_dr9,sep_in_radius_sigma_dr9,sep_in_radius_higher_dr9,sga_id_sga,sga_galaxy_sga,galaxy_sga,pgc_sga,ra_leda_sga,dec_leda_sga,morphtype_sga,pa_leda_sga,d25_leda_sga,ba_leda_sga,z_leda_sga,sb_d25_leda_sga,mag_leda_sga,byhand_sga,ref_sga,group_id_sga,group_name_sga,group_mult_sga,group_primary_sga,group_ra_sga,group_dec_sga,group_diameter_sga,brickname_sga,ra_sga,dec_sga,d26_sga,d26_ref_sga,pa_sga,ba_sga,ra_moment_sga,dec_moment_sga,sma_moment_sga,type,z,sn_ra,sn_dec
1786,dr9,SNF20050731-014,SNF20050731-014,None,None,None,search_selection,9906622266343564.0,1.960291540559046,359.00350285416164,2.194849886060898,359.86582843081595,-57.993356450117744,96.08723732127716,58392.23167587074,56543.18280709259,0.0,343324.0,11.374681,10.061332,9.038502,3467.9524,1253.948,930.1768,1098.2019,1263.6067,1283.2964,1284.7554,37002863000.0,0.498208,1.725781,5.95575,1.975977,3.180079,364.17386,3.065941,23.256474,21.907536,20.562658,21.760546,21.243906,16.096727,21.28359,0.019434,0.181065,0.639094,1.154939,0.181065,0.639094,1.154939,0.470356,916.0078,435.41434,1.735836,0.494023,0.000736,1.1e-05,60.528774,1.660182,5.936167,1.971985,3.178707,364.11453,3.000199,1.084278,0.712314,46.30792,106.343956,52.55113,1.412877,0.65345,0.833333,0.833335,0.833333,0.003472,0.00534,0.00582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.467,705.113,97.56329,1.369324,3146663.0,23.318933,21.94961,20.566235,21.762741,21.244373,16.096905,21.307125,0.944095,0.961989,0.996712,0.997979,0.999569,0.999837,0.978557,11.374968,10.061064,9.03839,79726445.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.8584,1222.6171,3.985611,0.725709,0.000752,1e-05,197.40848,1.455824,1.300678,1.11902,11434972000.0,15.016264,1.200472,1.304379,41.90256,3.023773,0.5521,0.112864,1.484188,0.0,380413.0,0.642485,0.0,1.0,790.4628,-0.548373,667.4405,-0.121104,675.55963,1.137408,14.235603,34.642338,7.820968,1.386045,0.086257,1.193097,23.34162,-1.196507,0.518368,5.147469,329.9904,119.28074,0.740891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0,5.0,5.0,196.0,192.0,14.0,14.0,5.0,9010.0,0.0,0.0,3591p020,,EXP,3584p015,0.475938,9999.475938,0.012310795964989,44.31886547396062,,38.964791415183136,1.318026774373117,40.28281818955625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,359.0125,1.9687
1787,dr9,SNF20050731-014,SNF20050731-014,None,None,None,search_selection,9906622266343562.0,1.970208796904886,359.00341892424814,2.2039811734334336,359.8697015037523,-57.98424244046574,96.09461488032775,58392.23167587074,56543.18280709259,0.0,343324.0,10.236637,9.203322,8.159164,3469.0947,1390.2161,4539.2793,5395.0737,5435.122,5513.77,5522.892,44056410000.0,1.398874,2.165561,1.655271,1.298793,-40.929676,-5835.3296,2.482191,22.135553,21.661074,21.952827,22.21615,,,21.512913,0.019188,0.561912,0.886158,1.032995,0.561912,0.886158,1.032995,1.321633,1365.349,594.5838,3.100012,0.686223,0.000834,1.1e-05,92.93219,2.084269,1.649897,1.296202,-40.912247,-5834.391,2.429633,0.003067,0.00762,2.199685,2.269796,1.336055,0.954607,0.003975,0.986191,0.856383,0.998576,0.013596,0.007567,0.021714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.1265,879.4869,135.42813,0.494608,3146663.0,22.197224,21.702616,21.956358,22.218319,,,21.536148,0.944783,0.962462,0.996754,0.998005,0.999574,0.999839,0.978826,9.956506,9.203089,8.158854,79726456.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,3130.8389,1515.2524,3.985611,0.725709,0.000752,1e-05,272.9754,1.472133,1.309165,1.116263,79248744000.0,48.227665,1.049867,1.180965,0.506092,0.463581,0.375019,0.09989,1.067115,0.0,380413.0,0.166468,0.0,1.0,2224.018,0.303337,1295.2091,0.036267,3071.2842,0.845655,48.835175,50.82301,2.90495,1.073755,-1.181387,-19.772781,23.421988,-0.261961,,,330.1033,132.26462,-0.42021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,198.0,195.0,15.0,15.0,7.0,9010.0,0.0,0.0,3591p020,,EXP,3584p015,0.256588,9999.256588,0.0092002720713586,33.120979456890964,,39.16606589790276,0.835712169812717,40.00177806771548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,359.0125,1.9687
1788,dr9,SNF20050731-014,SNF20050731-014,None,None,None,search_selection,9906622266343544.0,1.963900982428602,359.0027266355045,2.198469881766638,359.86655388514896,-57.98973974306279,96.08863560870358,58392.23167587074,56543.18280709259,0.0,343324.0,8.439122,7.484579,6.464851,3478.6082,1303.5443,13690.573,15439.126,15879.766,16148.793,16169.601,228170580000.0,1.76325,3.819793,8.330167,8.643461,83.24744,794.3449,6.57405,21.884214,21.0449,20.198366,20.158281,17.699072,15.249977,20.455418,0.019329,0.821198,1.812525,3.172876,0.821198,1.812525,3.172876,1.665194,1345.8807,667.5332,2.870697,0.658638,0.000779,1.1e-05,82.14549,3.67537,8.302924,8.626091,83.21172,794.21625,6.433838,0.001175,0.000678,1.577822,0.857899,0.866376,0.65861,0.001303,0.996941,0.999882,0.719785,0.004628,0.02435,0.008018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.588,879.4869,97.56329,0.859591,3146663.0,21.946339,21.086748,20.201921,20.160465,17.69954,15.250154,20.478825,0.944389,0.962191,0.99673,0.99799,0.999571,0.999838,0.978672,8.391084,7.482274,6.456836,79726445.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.1687,1515.2524,3.985611,0.725709,0.000752,1e-05,197.40848,1.45805,1.309165,1.11902,265127480000.0,57.293533,1.18977,1.071086,1.4991,0.500147,0.579747,0.095277,1.168742,0.0,380413.0,0.607924,0.0,1.0,4103.8354,0.118574,4166.8813,0.493511,9080.631,0.77383,61.089703,94.95929,14.067755,7.000638,2.322186,2.634149,58.312542,0.041456,2.460926,2.449386,331.00717,124.00599,0.276903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,196.0,193.0,14.0,14.0,5.0,9010.0,0.0,0.0,3591p020,,EXP,3584p015,0.375781,9999.375781,0.0108828658807719,39.17831717077894,,50.6291009275667,0.6865886798128664,51.31568960737956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,359.0125,1.9687
1789,dr9,SNF20050731-000,SNF20050731-000,None,None,None,search_selection,9906620663598464.0,-2.041061296267215,5.103430246972175,-3.9013141253351606,3.873359101935478,-63.83486444512836,105.1222962428159,58066.06281209075,56537.2802387826,0.0,318868.0,16.875937,9.855536,11.185058,2095.6904,1235.2969,632.9105,671.8678,759.5471,774.29407,780.8501,4640238000.0,0.634357,0.873132,-0.336622,1.544999,125.320145,-3046.249,0.942929,22.994165,22.6473,,22.02768,17.254948,,22.563803,0.029589,0.189554,0.268469,0.297567,0.190266,0.269936,0.299098,0.581158,1065.2388,570.43414,2.886127,0.635512,0.000729,1e-05,64.07234,0.823107,-0.334938,1.540249,125.23787,-3045.4937,0.912318,0.088017,0.114146,6.910228,2.072534,0.964134,0.845198,0.103863,0.989244,0.99397,0.99361,0.028268,0.085035,0.019129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.6785,1014.0088,122.22675,0.377905,2100628.0,23.089264,22.711359,,22.031023,17.255661,,22.599634,0.916138,0.942706,0.994998,0.996925,0.999343,0.999752,0.967536,16.854204,11.781029,11.182784,73965004.0,3457.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.0562,1866.0206,3.919012,0.715904,0.000671,9e-06,244.33519,1.747083,1.214899,1.140259,10875687000.0,58.451046,1.099228,1.041412,0.533484,0.999254,0.648462,0.055428,1.018247,0.0,407054.0,0.111725,0.0,1.0,323.282,0.413804,325.6345,-0.450436,180.7415,1.430234,18.967836,19.658892,-0.569013,1.227871,3.380383,-9.666093,7.302667,,4.775362,,199.4913,117.96412,,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,191.0,187.0,14.0,14.0,7.0,9010.0,0.0,0.0,0051m020,,EXP,0045m016,0.540525,9999.540525,0.0061978713347942,22.31233680525935,,15.60047992514466,0.8113381918082725,16.411818116952933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,5.1082,-2.0371
1790,dr9,SNF20050731-000,SNF20050731-000,None,None,None,search_selection,9906620663598510.0,-2.032458765905036,5.104618905748936,-3.893890743926097,3.877875995676688,-63.82691052769777,105.13019984627822,58066.06281209075,56537.2802387826,0.0,318868.0,15.473412,11.596792,10.96049,2079.3694,1353.4999,1029.8793,1382.5977,1446.7616,1497.896,1524.2805,18595727000.0,0.660017,1.150902,1.530736,1.595553,-18.435682,-265.05487,1.695688,22.951113,22.347404,22.037748,21.992722,,,21.926636,0.029585,0.190617,0.342025,0.517196,0.190617,0.342025,0.517196,0.604674,1292.4027,734.886,2.935244,0.648811,0.000666,1e-05,76.09968,1.084971,1.523081,1.590647,-18.42358,-264.98914,1.640647,0.0,0.0,0.576086,0.619604,1.763246,1.905521,0.0,0.990235,0.993944,0.883688,0.013986,0.007186,0.007196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.9265,1393.7317,147.50116,0.634743,2100628.0,23.046198,22.411455,22.043192,21.996065,,,21.962461,0.916149,0.942714,0.994999,0.996926,0.999344,0.999752,0.967541,15.470253,11.596137,10.960708,73965005.0,3502.0,0.0,0.0,0.0,0.0,0.0,0.0,3173.589,2541.8923,3.919012,0.715904,0.000671,9e-06,303.41196,1.69186,1.236147,1.106479,7133167600.0,71.75734,1.142735,1.141245,0.968172,0.389903,0.39573,0.110932,1.012189,0.0,407054.0,0.448994,65.154045,0.5,1204.8896,-0.373896,778.51434,0.122325,742.43933,1.239674,21.738018,29.412247,2.609427,1.281247,-0.475298,-0.839712,14.312202,0.047127,,,197.93307,129.22655,-0.08073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,192.0,190.0,13.0,14.0,8.0,9010.0,0.0,0.0,0051m020,,SER,0045m016,0.568964,9999.568964,0.005860812388129,21.098924597264592,,17.01973631556731,0.5038657628825436,17.523602078449855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,5.1082,-2.0371
1791,dr9,SNF20050731-000,SNF20050731-000,None,None,None,search_selection,9906620663598832.0,-2.034037138822017,5.113554073469515,-3.89888537862588,3.885461991701879,-63.830859288797726,105.14870790449211,58066.06281209075,56537.2802387826,0.0,318868.0,16.227291,12.208383,10.801008,1956.6732,1331.8135,1143.4395,1729.1792,1725.0892,1804.311,1831.9556,18814067000.0,0.882038,1.092402,2.440953,3.419193,18.446276,-200.40471,2.418014,22.636282,22.404045,21.531101,21.165192,19.335228,,21.541353,0.029783,0.246491,0.31419,0.713894,0.246491,0.31419,0.713894,0.807605,1114.2441,627.6596,2.930798,0.638325,0.000685,1e-05,81.59632,1.029415,2.428664,3.408611,18.434086,-200.35469,2.33901,0.004323,0.001799,0.382997,0.363041,1.270244,5.332688,0.001036,0.995073,0.996803,0.996788,0.014313,0.007588,0.007137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.4442,1234.0409,171.68416,0.263479,2100628.0,22.732002,22.468523,21.536581,21.168556,19.335945,,21.57742,0.915612,0.942341,0.994965,0.996905,0.999339,0.99975,0.967327,16.2241,12.207735,10.794421,73965005.0,3825.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.2175,2233.6677,3.919012,0.715904,0.000671,9e-06,364.33206,1.734607,1.249229,1.039424,8482224600.0,51.198452,1.083296,1.125086,0.879811,0.45805,0.52044,0.114432,1.125357,0.0,407054.0,0.891104,83.11123,0.5,1691.0366,-0.303634,835.9596,-0.029315,1013.6179,1.188316,26.958084,25.790077,4.157769,2.723318,0.482527,-0.625632,21.128435,0.368025,1.832611,,186.24239,127.15591,0.040838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,191.0,185.0,13.0,13.0,8.0,9010.0,0.0,0.0,0051m020,,SER,0045m016,1.033279,10000.033279,0.0061653105481013,22.195117973164898,,18.677791070022536,0.4936923898119639,19.1714834598345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,5.1082,-2.0371
1792,dr9,SNF20050729-007,SNF20050729-007,None,None,None,search_selection,9906618022432816.0,-9.26405521174139,323.9881187279775,4.768117482523853,323.2369120106655,-40.62929908561969,44.5421023277736,58377.02952313075,57966.06225501074,0.0,278567.0,9.999233,8.810774,12.782478,930.6568,1606.2968,904.01404,1054.4069,1169.5607,1189.0226,1191.7222,12236254000.0,0.727843,1.758076,0.426861,2.337112,98.518166,-1557.8407,2.790927,22.844906,21.887405,23.424284,21.5783,17.516209,,21.38563,0.033989,0.263152,0.656853,1.074357,0.263152,0.656853,1.074357,0.658176,812.17395,184.94604,2.696359,0.584704,0.000614,9e-06,47.298695,1.642871,0.42441,2.32886,98.44386,-1557.397,2.687104,0.002185,0.000821,11939.247,2367.463,282.43036,68.734634,0.001821,0.993896,0.994338,0.992264,0.01656,0.014237,0.01969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.2216,292.66864,65.8326,0.993155,3032134.0,22.954145,21.96099,23.430538,21.582142,17.517029,,21.426788,0.904283,0.934471,0.994256,0.996469,0.999246,0.999715,0.9628,9.997311,8.809857,12.779763,200634052.0,4143.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0522,561.33636,3.493654,0.662656,0.000649,9e-06,96.76781,1.339353,1.174169,1.672149,17817977000.0,70.64939,1.002629,1.108788,0.713491,0.348404,0.526147,0.138593,0.977979,0.0,457113.0,0.534203,0.0,1.0,341.41635,0.242072,356.0717,0.541375,387.65396,1.102523,18.757128,22.342209,0.696906,1.780784,2.43958,-4.611189,18.480299,1.848396,4.065113,,48.81231,153.24619,-2.00375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,165.0,162.0,11.0,11.0,3.0,9010.0,0.0,0.0,3239m092,,EXP,3232m091,0.41642,9999.41642,0.0034034765217892,12.252515478441332,,11.113160885025833,0.5119503345314421,11.625111219557272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,323.9868,-9.2672
1793,dr9,SNF20050729-007,SNF20050729-007,None,None,None,search_selection,9906618022432990.0,-9.26996062159564,323.9958558369387,4.760062749518841,323.24225075681693,-40.63881254684532,44.53994577064947,58377.02952313075,57966.06225501074,0.0,278567.0,27.9569,26.65615,30.922634,825.7482,1525.1337,32594.797,63706.836,65770.81,68379.43,68440.49,290044100000.0,8.303793,21.884932,56.402237,53.836132,63.161346,2984.7422,42.292576,20.201809,19.149637,18.12176,18.172316,17.99887,13.812733,18.43434,0.033973,1.202741,3.275639,6.521976,1.202842,3.27586,6.522142,7.509314,253.72087,51.08899,1.683916,0.440133,0.000594,9e-06,18.426073,20.451454,56.078434,53.64611,63.113735,2983.8923,40.719963,0.017349,0.010126,27.098509,16.978504,58.835552,3.144048,0.004316,0.997364,0.997555,0.997039,0.006929,0.006402,0.006983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.2216,292.66864,65.8326,1.087809,3032134.0,20.310999,19.22319,18.12801,18.176155,17.999691,13.813042,18.475481,0.904323,0.934499,0.994259,0.99647,0.999246,0.999715,0.962816,27.954782,26.65469,30.921669,200633966.0,4318.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0522,561.33636,3.493654,0.662656,0.000649,9e-06,96.76781,1.339353,1.174169,1.672149,279082730000.0,69.800865,1.632743,1.51284,2.83559,1.039568,0.497084,0.11219,1.280766,0.0,457113.0,0.747709,3627.0027,0.804015,332599.12,-0.008544,585759.9,0.351475,212825.2,2.103485,119.61298,146.17996,72.770615,35.590183,1.53796,8.902551,174.7929,-0.048145,0.176464,4.186649,38.83035,145.49344,0.347471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,166.0,162.0,12.0,12.0,3.0,9010.0,0.0,0.0,3239m092,,SER,3232m091,0.31119,9999.31119,0.0093542410556942,33.67526780049946,,16.009274038321863,0.0164975971396475,16.02577163546151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,323.9868,-9.2672
1794,dr9,SNF20050729-007,SNF20050729-007,None,None,None,search_selection,9906618022432708.0,-9.269861755505676,323.9826080569664,4.764377892160528,323.229865434818,-40.62721682028055,44.53198499877804,58377.02952313075,57966.06225501074,0.0,278567.0,9.859344,8.67311,12.503123,1005.40155,1526.525,1911.682,2461.962,2592.5881,2658.1326,2672.3418,23431911000.0,1.219523,2.572737,1.915898,1.447352,-76.04551,-1608.9022,3.249869,22.284525,21.474012,21.79407,22.098564,,,21.220335,0.034179,0.454456,0.990919,1.289886,0.454456,0.990919,1.289886,1.102173,932.75006,183.0609,2.735733,0.604084,0.000623,8e-06,48.204674,2.403238,1.904833,1.442213,-75.98784,-1608.4414,3.12831,0.003252,0.001713,0.876832,1.21827,1.346328,1.435951,0.005288,0.994891,0.994988,0.993663,0.012742,0.012371,0.016126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.385,292.66864,65.8326,0.846367,3032134.0,22.394375,21.548008,21.800358,22.102427,,,21.261726,0.903774,0.934117,0.994224,0.996449,0.999242,0.999714,0.962596,9.858136,8.672363,12.501394,200634049.0,4037.0,0.0,0.0,0.0,0.0,0.0,0.0,2505.8787,561.33636,3.493654,0.662656,0.000649,9e-06,96.76781,1.332826,1.174169,1.672149,41173275000.0,84.698524,1.069317,1.063288,0.546865,0.535476,0.374525,0.152087,1.065013,0.0,457113.0,0.286282,0.0,1.0,741.1663,0.319081,795.05316,-0.408786,1050.9044,1.01326,33.661423,32.51581,3.150604,1.120928,-1.897164,-4.655625,21.719725,-0.302069,,,55.94909,145.65924,-0.538631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,167.0,164.0,11.0,11.0,3.0,9010.0,0.0,0.0,3239m092,,EXP,3232m091,0.438146,9999.438146,0.004919500501199,17.710201804316483,,17.47843772014733,0.5321083911501522,18.010546111297483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,323.9868,-9.2672
1795,dr9,SNF20070914-000,SNF20070914-000,None,None,None,search_selection,9906629972264406.0,23.283429423335622,16.65421516715755,14.948180497484064,24.37658200378376,-39.45518862415161,127.44773796587772,58424.16684453074,56881.2974015626,0.0,460907.0,7.082483,6.355933,7.67908,2337.3936,2258.9148,152.25989,155.57341,160.28024,158.91173,0.0,2146466700.0,0.373321,0.394542,2.234014,0.328709,-48.317627,403.88873,0.595978,23.569794,23.509768,21.627285,23.707972,,15.984345,23.061924,0.039554,0.191411,0.210172,0.328705,0.191411,0.210172,0.328705,0.332071,909.5029,307.95728,3.342058,0.694177,0.000982,1.3e-05,52.438454,0.364619,2.219089,0.327358,-48.275223,403.75485,0.570257,0.0,0.0,2.356368,10.658246,0.408496,1.871271,0.0,0.989452,0.989178,0.980908,0.015521,0.016251,0.02254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.2492,290.05246,49.005234,0.101521,4114245.0,23.696922,23.595402,21.634563,23.71244,,15.984706,23.109825,0.889507,0.924158,0.993319,0.995892,0.999122,0.999669,0.956841,7.081564,6.355126,7.675745,81257872.0,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0857,494.58707,4.3669,0.74775,0.001007,1.3e-05,80.13694,1.447682,1.334733,1.492413,2423275000.0,15.718539,0.938681,0.980993,0.606709,0.621015,0.486455,0.110476,0.994732,0.0,237103.0,0.485577,0.0,1.0,0.0,0.0,0.0,0.0,174.45459,0.404775,10.014594,6.398596,4.056782,0.272746,-1.513136,1.459034,4.129479,-2.077877,,,223.14203,216.04465,1.475262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,201.0,196.0,15.0,15.0,3.0,9010.0,0.0,0.0,0166p232,,REX,0162p227,1.26641,10000.26641,0.0006265087352985,2.255431447074701,,5.572062126056949,1.042223996497294,6.614286122554243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIa/hostless,-9999.0,16.6536,23.2837
