snname,index,targetid,tileid,petal,night,ra,dec,pmra,pmdec,ref_epoch,override,hemisphere,sn_ra,sn_dec,sn_z,program,priority,tns_name,iau_name,ptfiptf_name,spname,z,zerr,zwarn,chi2,deltachi2,spectype,subtype
AGN_685,1,39628266591486548,2357,8,20220106,131.105619,20.275432,0.0,0.0,0.0,False,unknown,131.105619,20.275432,1.537,Mat_QSO,3.0,None,None,None,AGN_685,1.54025584166967,0.000161649053336519,0.0,9285.19056840241,3081.23644270003,QSO,
AGN_689,1,39628472481482310,23448,4,20211114,334.543475,29.601591,0.0,0.0,0.0,False,unknown,334.543475,29.601591,0.62,Mat_QSO,3.0,None,None,None,AGN_689,0.618126042292585,0.000136136936692733,0.0,8085.90717373788,298.224391296506,QSO,
AGN_691,1,39632971468113899,8454,7,20220221,221.296957,34.473753,0.0,0.0,0.0,False,unknown,221.296957,34.473753,0.697,Mat_QSO,3.0,None,None,None,AGN_691,0.697085010295691,1.27996099416045e-05,0.0,48333.7474145889,64105.7243921757,QSO,
AGN_694,1,39633300259602723,6653,8,20211127,144.445361,53.457031,0.0,0.0,0.0,False,unknown,144.445361,53.457031,1.494,Mat_QSO,3.0,None,None,None,AGN_694,1.49334110539316,0.000178543126624456,0.0,10036.1138137728,2891.81155299256,QSO,
AGN_695,1,39627835496730461,8771,1,20220105,146.197069,2.033542,0.0,0.0,0.0,False,unknown,146.197069,2.033542,0.814,Mat_QSO,3.0,None,None,None,AGN_695,0.813816545877764,2.01808104897526e-05,0.0,16380.6389451027,15536.0857793093,QSO,
AGN_695,1,39627835496730461,24637,3,20211218,146.197069,2.033542,0.0,0.0,0.0,False,unknown,146.197069,2.033542,0.814,Mat_QSO,3.0,None,None,None,AGN_695,0.813766212095218,2.00578425691052e-05,0.0,15020.9634649754,6322.3610200882,QSO,
AGN_696,1,39633427074385732,24459,0,20220217,149.641075,63.615158,0.0,0.0,0.0,False,unknown,149.641075,63.615158,1.822,Mat_QSO,3.0,None,None,None,AGN_696,1.82125691767212,0.000237858486614202,0.0,7752.30002851784,826.710873020813,QSO,
AGN_698,1,39627790181466594,3379,2,20210926,325.009803,0.04547,0.0,0.0,0.0,False,unknown,325.009803,0.04547,1.279,Mat_QSO,3.0,None,None,None,AGN_698,-0.00199569129234795,4.13114935733491e-48,1698.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_70,1,39633325920357828,299,3,20210407,240.25028,55.184729,0.0,0.0,0.0,False,unknown,240.25028,55.184729,1.217,Mat_QSO,1.0,None,None,None,AGN_70,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_70,1,39633325920357828,300,3,20210408,240.25028,55.184729,0.0,0.0,0.0,False,unknown,240.25028,55.184729,1.217,Mat_QSO,1.0,None,None,None,AGN_70,1.21387079432141,9.61766921705291e-05,0.0,11942.4641234875,6553.97791171074,QSO,
AGN_700,1,39627997635939803,10188,8,20220219,129.336421,8.681415,0.0,0.0,0.0,False,unknown,129.336421,8.681415,0.753,Mat_QSO,3.0,None,None,None,AGN_700,0.753086055993023,3.10104542378666e-05,0.0,10104.1838761568,11857.8331601918,QSO,
AGN_702,1,39628110181700730,6266,7,20211015,119.909132,13.579025,0.0,0.0,0.0,False,unknown,119.909132,13.579025,0.384,Mat_QSO,3.0,None,None,None,AGN_702,0.383872019507043,9.71470465975921e-06,0.0,34652.2954750061,89601.6591806412,QSO,
AGN_703,1,39628069656334429,9274,1,20220106,167.442071,11.727085,0.0,0.0,0.0,False,unknown,167.442071,11.727085,0.774,Mat_QSO,3.0,None,None,None,AGN_703,0.775049934740703,1.92133480167335e-05,0.0,15561.2359364033,22491.0833313465,QSO,
AGN_708,1,39628287529453190,9821,0,20211104,23.403537,21.213864,0.0,0.0,0.0,False,unknown,23.403537,21.213864,0.626,Mat_QSO,3.0,None,None,None,AGN_708,0.625657485047419,1.14633867857349e-05,0.0,15672.4073562622,5076.94156074524,GALAXY,
AGN_71,1,39627812222539329,5243,4,20220209,198.995731,0.919877,0.0,0.0,0.0,False,unknown,198.995731,0.919877,1.573,Mat_QSO,1.0,None,None,None,AGN_71,1.57208034225831,9.72472715630865e-05,0.0,26369.3303456604,19952.2584597617,QSO,
AGN_71,1,39627812222539329,21143,7,20220307,198.995731,0.919877,0.0,0.0,0.0,False,unknown,198.995731,0.919877,1.573,Mat_QSO,1.0,None,None,None,AGN_71,1.57135449495464,0.000215532517814995,0.0,11552.8461306244,5613.8800060004,QSO,
AGN_71,1,39627812222539329,80732,6,20210322,198.995731,0.919877,0.0,0.0,0.0,False,unknown,198.995731,0.919877,1.573,Mat_QSO,1.0,None,None,None,AGN_71,1.57132961705989,5.98991125042544e-05,0.0,22742.8884962797,26984.337288022,QSO,
AGN_716,1,39627761760866497,4055,5,20211001,71.213168,-1.064396,0.0,0.0,0.0,False,unknown,71.213168,-1.064396,1.504,Mat_QSO,3.0,None,None,None,AGN_716,1.50595192325826,0.000121595447593013,0.0,11246.3380100429,1657.99136207253,QSO,
AGN_720,1,39633271276963358,22205,7,20220318,198.935285,51.382956,0.0,0.0,0.0,False,unknown,198.935285,51.382956,0.414,Mat_QSO,3.0,None,None,None,AGN_720,0.414114007792466,1.03146287367194e-05,0.0,118322.46942234,101463.934808731,QSO,
AGN_721,1,39633305020140287,1790,6,20210519,260.975869,53.655133,0.0,0.0,0.0,False,unknown,260.975869,53.655133,0.662,Mat_QSO,3.0,None,None,None,AGN_721,0.662064173139049,2.91236888227565e-05,0.0,25502.7834327221,6772.31434869766,QSO,
AGN_723,1,39627806249848790,3684,9,20220309,202.910442,0.705866,0.0,0.0,0.0,False,unknown,202.910442,0.705866,2.434,Mat_QSO,3.0,None,None,None,AGN_723,2.43779284278361,5.70822884834464e-05,0.0,38342.1442017555,38696.8265521303,QSO,
AGN_723,1,39627806249848790,5695,2,20220311,202.910442,0.705866,0.0,0.0,0.0,False,unknown,202.910442,0.705866,2.434,Mat_QSO,3.0,None,None,None,AGN_723,2.43770015777323,5.64542409803904e-05,0.0,42755.9747126102,47478.7651985288,QSO,
AGN_723,1,39627806249848790,8368,7,20220307,202.910442,0.705866,0.0,0.0,0.0,False,unknown,202.910442,0.705866,2.434,Mat_QSO,3.0,None,None,None,AGN_723,2.4375022261348,6.25243109372896e-05,0.0,40245.1824834347,53261.6087133149,QSO,
AGN_723,1,39627806249848790,9930,2,20220228,202.910442,0.705866,0.0,0.0,0.0,False,unknown,202.910442,0.705866,2.434,Mat_QSO,3.0,None,None,None,AGN_723,2.43776102166964,6.07630664874768e-05,0.0,36780.1541922092,36635.70131587,QSO,
AGN_724,1,39627889536139848,2567,5,20211112,129.197841,4.370694,0.0,0.0,0.0,False,unknown,129.197841,4.370694,0.181,Mat_QSO,3.0,None,None,None,AGN_724,0.181130572079656,5.14848000983171e-06,0.0,37256.7130072117,229360.985779047,QSO,
AGN_725,1,39627997879207121,5636,3,20211202,143.913803,8.846734,0.0,0.0,0.0,False,unknown,143.913803,8.846734,1.021,Mat_QSO,3.0,None,None,None,AGN_725,1.02389197373347,9.42807490026497e-05,0.0,10000.1137974113,2009.99603193253,QSO,
AGN_73,1,39627806698641316,1096,5,20210530,229.738437,0.65806,0.0,0.0,0.0,False,unknown,229.738437,0.65806,1.069,Mat_QSO,2.0,None,None,None,AGN_73,1.07013235709702,7.66860760189295e-05,0.0,12431.8297529817,12994.8011066646,QSO,
AGN_731,1,39628152951015237,1197,2,20210603,228.458622,15.162852,0.0,0.0,0.0,False,unknown,228.458622,15.162852,0.951,Mat_QSO,3.0,None,None,None,AGN_731,0.950289501702885,7.10962725113288e-05,0.0,9646.88137385249,4591.22986570001,QSO,
AGN_735,1,39628439161932233,1233,7,20210612,231.570043,28.057831,0.0,0.0,0.0,False,unknown,231.570043,28.057831,2.41,Mat_QSO,3.0,None,None,None,AGN_735,2.39349712615379,0.000195019975617477,0.0,16749.3281147778,19658.0059998594,QSO,
AGN_736,1,39628454013961028,6053,2,20211129,156.135223,28.75283,0.0,0.0,0.0,False,unknown,156.135223,28.75283,1.564,Mat_QSO,3.0,None,None,None,AGN_736,1.56779032589455,9.45963103938316e-05,0.0,10728.4987253547,7515.34147023782,QSO,
AGN_737,1,39628455184172386,1237,3,20210611,235.629306,28.868904,0.0,0.0,0.0,False,unknown,235.629306,28.868904,2.21,Mat_QSO,3.0,None,None,None,AGN_737,2.21039874225949,0.000224582020184225,0.0,10629.9594547153,5125.34735259414,QSO,
AGN_738,1,39627781323096335,2561,8,20220205,157.009257,-0.229531,0.0,0.0,0.0,False,unknown,157.009257,-0.229531,2.384,Mat_QSO,3.0,None,None,None,AGN_738,2.38904055177945,0.000105229803392866,0.0,20014.4968701005,15434.5697635515,QSO,
AGN_738,1,39627781323096335,5673,1,20220228,157.009257,-0.229531,0.0,0.0,0.0,False,unknown,157.009257,-0.229531,2.384,Mat_QSO,3.0,None,None,None,AGN_738,2.38918831880536,7.69660643887689e-05,0.0,25199.3340102434,21057.0682960078,QSO,
AGN_738,1,39627781323096335,10381,5,20220101,157.009257,-0.229531,0.0,0.0,0.0,False,unknown,157.009257,-0.229531,2.384,Mat_QSO,3.0,None,None,None,AGN_738,2.38877080517948,8.16014552635283e-05,0.0,28788.7669372559,26729.9836790562,QSO,
AGN_738,1,39627781323096335,11943,6,20220226,157.009257,-0.229531,0.0,0.0,0.0,False,unknown,157.009257,-0.229531,2.384,Mat_QSO,3.0,None,None,None,AGN_738,2.3859159256083,0.000176510225139474,0.0,19517.5784889758,18622.9546418712,QSO,
AGN_739,1,39627727837333476,2680,2,20220311,209.087061,-2.504284,0.0,0.0,0.0,False,unknown,209.087061,-2.504284,0.603,Mat_QSO,3.0,None,None,None,AGN_739,0.601962964002985,2.9493729212901e-05,0.0,14958.7177830935,5477.34761583805,QSO,
AGN_739,1,39627727837333476,20108,5,20210602,209.087061,-2.504284,0.0,0.0,0.0,False,unknown,209.087061,-2.504284,0.603,Mat_QSO,3.0,None,None,None,AGN_739,0.602045003040531,3.77612352630198e-05,0.0,10179.2552894354,1320.4115640372,GALAXY,
AGN_74,1,39627950227719301,9290,9,20220104,160.458043,6.726852,0.0,0.0,0.0,False,unknown,160.458043,6.726852,1.324,Mat_QSO,2.0,None,None,None,AGN_74,1.32300544084312,0.000171524329349873,0.0,10521.1735420004,4771.26403238624,QSO,
AGN_74,1,39627950227719301,80728,8,20210331,160.458043,6.726852,0.0,0.0,0.0,False,unknown,160.458043,6.726852,1.324,Mat_QSO,2.0,None,None,None,AGN_74,1.32422908707979,0.000100585239374289,0.0,10816.4333435595,5768.55991438031,QSO,
AGN_740,1,39627766231994083,6569,2,20211001,337.616119,-0.884275,0.0,0.0,0.0,False,unknown,337.616119,-0.884275,0.488,Mat_QSO,3.0,None,None,None,AGN_740,0.487552086707575,2.22363729456284e-05,0.0,19067.5424462557,2047.29308207333,QSO,
AGN_743,1,39627790944834393,6750,9,20211222,10.614238,0.23789,0.0,0.0,0.0,False,unknown,10.614238,0.23789,0.606,Mat_QSO,3.0,None,None,None,AGN_743,0.606228019205488,2.6069311682575e-05,0.0,11404.0470840931,13933.6741378009,QSO,
AGN_745,1,39627917864473611,2050,8,20211128,22.334802,5.443405,0.0,0.0,0.0,False,unknown,22.334802,5.443405,3.29,Mat_QSO,3.0,None,None,None,AGN_745,3.27614758906911,0.000127368912016635,0.0,33774.6497377157,3471.41732516885,QSO,
AGN_745,1,39627917864473611,6737,7,20211109,22.334802,5.443405,0.0,0.0,0.0,False,unknown,22.334802,5.443405,3.29,Mat_QSO,3.0,None,None,None,AGN_745,3.27636882776917,0.000139762362523186,0.0,35855.9694640636,6736.67014186084,QSO,
AGN_745,1,39627917864473611,8290,9,20211110,22.334802,5.443405,0.0,0.0,0.0,False,unknown,22.334802,5.443405,3.29,Mat_QSO,3.0,None,None,None,AGN_745,3.2765233087264,0.000105713204424722,0.0,30262.8406296968,8000.16848117113,QSO,
AGN_75,1,39628221330754512,3061,0,20220109,159.387291,18.204672,0.0,0.0,0.0,False,unknown,159.387291,18.204672,0.936,Mat_QSO,2.0,None,None,None,AGN_75,0.936462528663968,4.03851452621879e-05,0.0,9423.38540530205,11496.9461826682,QSO,
AGN_757,1,39628329157921038,10768,0,20220124,176.858189,22.982921,0.0,0.0,0.0,False,unknown,176.858189,22.982921,0.751,Mat_QSO,3.0,None,None,None,AGN_757,0.75123772838192,6.49582968777884e-05,0.0,11609.1831047684,3611.53857456148,QSO,
AGN_758,1,39628386821213793,8540,6,20211104,341.919057,25.420526,0.0,0.0,0.0,False,unknown,341.919057,25.420526,0.502,Mat_QSO,3.0,None,None,None,AGN_758,0.502281542871986,4.957161472172e-05,0.0,8423.69012697041,1249.84726241231,GALAXY,
AGN_759,1,39628490479243640,8655,4,20211102,131.660176,30.494365,0.0,0.0,0.0,False,unknown,131.660176,30.494365,1.185,Mat_QSO,3.0,None,None,None,AGN_759,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_759,1,39628490479243640,11348,9,20211207,131.660176,30.494365,0.0,0.0,0.0,False,unknown,131.660176,30.494365,1.185,Mat_QSO,3.0,None,None,None,AGN_759,1.18509155483787,6.69722587845717e-05,0.0,11208.9880174994,10098.0441634059,QSO,
AGN_76,1,39628268197904739,1198,9,20210603,232.924238,20.152735,0.0,0.0,0.0,False,unknown,232.924238,20.152735,0.665,Mat_QSO,2.0,None,None,None,AGN_76,0.665821706928534,3.57051922468729e-05,0.0,14525.0362936258,3883.78713202477,QSO,
AGN_761,1,39628454571803852,110,4,20210407,194.028657,28.72644,0.0,0.0,0.0,False,unknown,194.028657,28.72644,1.931,Mat_QSO,3.0,None,None,None,AGN_761,1.93084229541755,0.000111323371248739,0.0,22302.8486555219,15756.1926832199,QSO,
AGN_761,1,39628454571803852,111,4,20210409,194.028657,28.72644,0.0,0.0,0.0,False,unknown,194.028657,28.72644,1.931,Mat_QSO,3.0,None,None,None,AGN_761,1.93094320206525,0.0001702860587592,0.0,20493.6698016375,12870.1400342827,QSO,
AGN_761,1,39628454571803852,112,4,20210410,194.028657,28.72644,0.0,0.0,0.0,False,unknown,194.028657,28.72644,1.931,Mat_QSO,3.0,None,None,None,AGN_761,1.93118501503064,0.000143561107087766,0.0,22337.1839105487,16630.5913477339,QSO,
AGN_761,1,39628454571803852,113,4,20210412,194.028657,28.72644,0.0,0.0,0.0,False,unknown,194.028657,28.72644,1.931,Mat_QSO,3.0,None,None,None,AGN_761,1.93191895408811,0.000239866518096969,0.0,21252.8277466893,15193.0565442255,QSO,
AGN_761,1,39628454571803852,81111,0,20210513,194.028657,28.72644,0.0,0.0,0.0,False,unknown,194.028657,28.72644,1.931,Mat_QSO,3.0,None,None,None,AGN_761,1.93033668721625,0.000332278633998533,0.0,8176.44544325769,800.210742160678,QSO,
AGN_762,1,39632934675678065,3550,5,20211108,113.620291,32.84958,0.0,0.0,0.0,False,unknown,113.620291,32.84958,1.805,Mat_QSO,3.0,None,None,None,AGN_762,1.80625312919875,0.000253304172479668,0.0,10706.5945437476,4576.61389837414,QSO,
AGN_767,1,39633178217940485,1962,5,20211107,115.8289,45.66707,0.0,0.0,0.0,False,unknown,115.8289,45.66707,1.282,Mat_QSO,3.0,None,None,None,AGN_767,1.2828499166993,7.74309536703566e-05,0.0,10168.4644646645,9379.34480261803,QSO,
AGN_768,1,39627764420054840,1096,0,20210530,229.643972,-1.090301,0.0,0.0,0.0,False,unknown,229.643972,-1.090301,0.652,Mat_QSO,3.0,None,None,None,AGN_768,0.652566602168515,1.20704874481509e-05,0.0,22114.5858550072,49757.9141247869,QSO,
AGN_769,1,2780881584390144,24981,4,20220213,179.00709,-2.959615,0.0,0.0,0.0,False,unknown,179.00709,-2.959615,2.179,Mat_QSO,3.0,None,None,None,AGN_769,2.17247278441357,0.000227594306566653,0.0,10722.6396243274,4941.37063909128,QSO,
AGN_769,1,39627715254419696,1275,2,20220205,179.00709,-2.959615,0.0,0.0,0.0,False,unknown,179.00709,-2.959615,2.179,Mat_QSO,3.0,None,None,None,AGN_769,2.17262581397207,0.000134255812600362,0.0,18232.4297969639,15848.2592610374,QSO,
AGN_769,1,39627715254419696,4414,8,20220225,179.00709,-2.959615,0.0,0.0,0.0,False,unknown,179.00709,-2.959615,2.179,Mat_QSO,3.0,None,None,None,AGN_769,2.17283635263496,0.000134589459654003,0.0,16556.8324355781,13276.1446345786,QSO,
AGN_769,1,39627715254419696,7720,2,20220309,179.00709,-2.959615,0.0,0.0,0.0,False,unknown,179.00709,-2.959615,2.179,Mat_QSO,3.0,None,None,None,AGN_769,2.17264692809662,0.000140809628392493,0.0,19433.6676071286,18146.7315548323,QSO,
AGN_769,1,39627715254419696,10822,9,20220312,179.00709,-2.959615,0.0,0.0,0.0,False,unknown,179.00709,-2.959615,2.179,Mat_QSO,3.0,None,None,None,AGN_769,2.17447824585323,6.04701970069799e-05,0.0,20605.8477830887,22813.7919236855,QSO,
AGN_771,1,39627827493999489,3263,4,20220104,29.148736,1.804536,0.0,0.0,0.0,False,unknown,29.148736,1.804536,0.863,Mat_QSO,3.0,None,None,None,AGN_771,0.865189820451045,2.87252266448555e-05,0.0,18881.2309932709,11671.1688430905,QSO,
AGN_773,1,39627796535839603,3121,1,20211008,343.850794,0.295498,0.0,0.0,0.0,False,unknown,343.850794,0.295498,1.2,Mat_QSO,3.0,None,None,None,AGN_773,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_773,1,39627796535839603,23139,2,20210926,343.850794,0.295498,0.0,0.0,0.0,False,unknown,343.850794,0.295498,1.2,Mat_QSO,3.0,None,None,None,AGN_773,1.19734008492147,0.000115375888032242,0.0,9243.18353828788,2687.0204993505,QSO,
AGN_774,1,39627878006001922,7743,4,20220103,161.157916,3.667403,0.0,0.0,0.0,False,unknown,161.157916,3.667403,0.614,Mat_QSO,3.0,None,None,None,AGN_774,0.613880624191942,1.4448975165863e-05,0.0,14139.7509877682,14348.7024548054,QSO,
AGN_776,1,39628003700903580,8633,8,20220105,134.92962,9.051613,0.0,0.0,0.0,False,unknown,134.92962,9.051613,1.212,Mat_QSO,3.0,None,None,None,AGN_776,1.21142715654724,0.000189626700344559,0.0,8968.66616338491,4145.43674315885,QSO,
AGN_778,1,39628161046023180,9829,3,20211102,8.245435,15.833007,0.0,0.0,0.0,False,unknown,8.245435,15.833007,0.98,Mat_QSO,3.0,None,None,None,AGN_778,0.980436772870592,0.000155460347621571,0.0,8761.91002813727,4303.26650699228,QSO,
AGN_781,1,39628216922539010,1248,7,20210604,243.275813,18.112596,0.0,0.0,0.0,False,unknown,243.275813,18.112596,0.763,Mat_QSO,3.0,None,None,None,AGN_781,0.764251142556562,3.89218129714119e-05,0.0,13175.5415431857,16231.7389021516,QSO,
AGN_783,1,39628284647969426,81100,5,20210512,199.788584,20.890129,0.0,0.0,0.0,False,unknown,199.788584,20.890129,1.214,Mat_QSO,3.0,None,None,None,AGN_783,1.21387097612907,0.000135295446490403,0.0,8896.90746848285,641.796434089541,QSO,
AGN_783,1,39628284647969426,81101,5,20210512,199.788584,20.890129,0.0,0.0,0.0,False,unknown,199.788584,20.890129,1.214,Mat_QSO,3.0,None,None,None,AGN_783,1.21402190123354,0.000191714760100633,0.0,7818.02608075738,177.016332350671,QSO,
AGN_783,1,39628284647969426,81102,5,20210512,199.788584,20.890129,0.0,0.0,0.0,False,unknown,199.788584,20.890129,1.214,Mat_QSO,3.0,None,None,None,AGN_783,1.21439710133844,0.000250739083510181,0.0,8186.97752266005,244.850343000144,QSO,
AGN_783,1,39628284647969426,81103,5,20210512,199.788584,20.890129,0.0,0.0,0.0,False,unknown,199.788584,20.890129,1.214,Mat_QSO,3.0,None,None,None,AGN_783,1.21313467438078,0.000190933212049073,0.0,7550.45417707413,61.0502623394132,QSO,
AGN_783,1,39628284647969426,81104,5,20210512,199.788584,20.890129,0.0,0.0,0.0,False,unknown,199.788584,20.890129,1.214,Mat_QSO,3.0,None,None,None,AGN_783,1.21291427885355,0.000172656352544074,0.0,8278.48952696472,178.072071030736,QSO,
AGN_783,1,39628284647969426,81105,5,20210512,199.788584,20.890129,0.0,0.0,0.0,False,unknown,199.788584,20.890129,1.214,Mat_QSO,3.0,None,None,None,AGN_783,1.21351981973069,9.63176630101189e-05,0.0,8153.73702785373,138.650221139193,GALAXY,
AGN_783,1,39628284647969426,81106,5,20210512,199.788584,20.890129,0.0,0.0,0.0,False,unknown,199.788584,20.890129,1.214,Mat_QSO,3.0,None,None,None,AGN_783,1.21414423323606,0.000412546143086118,0.0,8250.38628907502,125.570697233081,QSO,
AGN_783,1,39628284647969426,81107,5,20210512,199.788584,20.890129,0.0,0.0,0.0,False,unknown,199.788584,20.890129,1.214,Mat_QSO,3.0,None,None,None,AGN_783,1.21450762340533,0.00017552681768077,0.0,8301.02617428452,131.659658171237,QSO,
AGN_787,1,39633117870297109,7893,2,20220219,172.584976,42.367839,0.0,0.0,0.0,False,unknown,172.584976,42.367839,0.991,Mat_QSO,3.0,None,None,None,AGN_787,1.63661640159021,3.03649641184202e-05,1024.0,46490.1265172958,1437.42519140244,GALAXY,
AGN_789,1,39627658509685321,7442,6,20211027,30.471941,-5.144607,0.0,0.0,0.0,False,unknown,30.471941,-5.144607,1.603,Mat_QSO,3.0,None,None,None,AGN_789,1.60146389734056,0.00015024654305169,0.0,9174.17856384814,5799.64660155028,QSO,
AGN_789,1,39627658509685321,80632,3,20210222,30.471941,-5.144607,0.0,0.0,0.0,False,unknown,30.471941,-5.144607,1.603,Mat_QSO,3.0,None,None,None,AGN_789,1.59039952960932,0.000207520049740383,4.0,8640.78749838471,5.18941630795598,QSO,
AGN_79,1,39628345075302931,5482,4,20211101,128.487803,23.706736,0.0,0.0,0.0,False,unknown,128.487803,23.706736,0.75,Mat_QSO,2.0,None,None,None,AGN_79,0.75090738375361,5.3862276982722e-05,0.0,11705.2344721556,3025.39466289431,QSO,
AGN_792,1,39627791506867138,11054,6,20211002,44.025047,0.276172,0.0,0.0,0.0,False,unknown,44.025047,0.276172,0.627,Mat_QSO,3.0,None,None,None,AGN_792,0.627053947135501,4.44364333869012e-05,0.0,5769.27048838139,4330.28400602937,QSO,
AGN_794,1,39627793629187786,5978,3,20220308,170.671793,0.336807,0.0,0.0,0.0,False,unknown,170.671793,0.336807,1.364,Mat_QSO,3.0,None,None,None,AGN_794,1.36574434295965,8.5739931335155e-05,0.0,12007.7213445902,9811.56959449872,QSO,
AGN_795,1,39627889607443622,10200,6,20211201,133.493351,4.347645,0.0,0.0,0.0,False,unknown,133.493351,4.347645,1.878,Mat_QSO,3.0,None,None,None,AGN_795,1.89052076631845,0.000263840788941241,0.0,12153.0122273192,7228.42755372077,QSO,
AGN_797,1,39627967596331305,7832,2,20220130,122.613185,7.592573,0.0,0.0,0.0,False,unknown,122.613185,7.592573,0.766,Mat_QSO,3.0,None,None,None,AGN_797,0.764722904366918,0.000101994560869445,0.0,8400.71579992771,934.114638820291,QSO,
AGN_798,1,39628075352196296,1488,1,20211205,153.762011,11.971656,0.0,0.0,0.0,False,unknown,153.762011,11.971656,0.812,Mat_QSO,3.0,None,None,None,AGN_798,0.811799248013583,7.28921669297187e-05,0.0,10498.2893386334,617.481901541352,GALAXY,
AGN_801,1,39628196009742635,9800,3,20211101,18.241909,17.145679,0.0,0.0,0.0,False,unknown,18.241909,17.145679,0.77,Mat_QSO,3.0,None,None,None,AGN_801,0.769855126570885,2.31829274629922e-05,0.0,14296.0101628304,12442.4482374787,QSO,
AGN_809,1,39628423210994989,1244,2,20210612,239.962871,27.1307,0.0,0.0,0.0,False,unknown,239.962871,27.1307,0.934,Mat_QSO,3.0,None,None,None,AGN_809,0.934858204283937,3.78724003176554e-05,0.0,12765.4612590075,12720.3413417935,QSO,
AGN_810,1,39628495583708414,2390,1,20211031,124.036422,30.741707,0.0,0.0,0.0,False,unknown,124.036422,30.741707,1.175,Mat_QSO,3.0,None,None,None,AGN_810,1.17466278908561,0.000178287853737749,0.0,12024.4346119538,424.325588963926,QSO,
AGN_814,1,39633048668474877,6050,8,20220107,173.243898,38.415694,0.0,0.0,0.0,False,unknown,173.243898,38.415694,2.64,Mat_QSO,3.0,None,None,None,AGN_814,2.628199144901,0.00015638889455308,0.0,12110.0735808611,304.421732187271,QSO,
AGN_814,1,39633048668474877,9443,1,20220123,173.243898,38.415694,0.0,0.0,0.0,False,unknown,173.243898,38.415694,2.64,Mat_QSO,3.0,None,None,None,AGN_814,2.62869951818709,0.000186591743984938,0.0,14484.8948992193,11789.2640382461,QSO,
AGN_815,1,39633112686134415,3519,4,20220106,117.405918,42.103709,0.0,0.0,0.0,False,unknown,117.405918,42.103709,2.174,Mat_QSO,3.0,None,None,None,AGN_815,2.17408315618271,0.000255076271826187,0.0,10103.5663177073,6733.60598130524,QSO,
AGN_815,1,39633112686134415,11353,6,20211202,117.405918,42.103709,0.0,0.0,0.0,False,unknown,117.405918,42.103709,2.174,Mat_QSO,3.0,None,None,None,AGN_815,2.17337462528408,0.000246047502914866,0.0,10578.8727249801,7453.4976522848,QSO,
AGN_822,1,39627841511361494,7203,1,20211114,144.609284,2.344131,0.0,0.0,0.0,False,unknown,144.609284,2.344131,0.44,Mat_QSO,3.0,None,None,None,AGN_822,0.440291233696841,9.7301827449458e-06,0.0,59446.2166950703,120503.501146317,QSO,
AGN_822,1,2305843037877577350,43020,3,20220302,144.609284,2.344131,0.0,0.0,0.0,False,unknown,144.609284,2.344131,0.44,Mat_QSO,3.0,None,None,None,AGN_822,0.44029053656347,2.80363534604753e-05,0.0,10827.5270026326,9296.82580042258,QSO,
AGN_824,1,39627796217076772,3379,2,20210926,324.930847,0.256963,0.0,0.0,0.0,False,unknown,324.930847,0.256963,0.633,Mat_QSO,3.0,None,None,None,AGN_824,0.632647018404945,2.66931667979359e-05,0.0,8891.20737743378,16988.162631698,QSO,
AGN_826,1,39627961778835086,8635,6,20211202,133.645926,7.340045,0.0,0.0,0.0,False,unknown,133.645926,7.340045,0.654,Mat_QSO,3.0,None,None,None,AGN_826,0.653826684152952,5.36008671155359e-05,0.0,9473.13741675019,2077.87973923981,QSO,
AGN_827,1,39628062991583885,4707,9,20220101,122.254481,11.511785,0.0,0.0,0.0,False,unknown,122.254481,11.511785,1.766,Mat_QSO,3.0,None,None,None,AGN_827,1.76584192999292,6.64855577903157e-05,0.0,52056.2491179705,5932.78331649303,QSO,
AGN_827,1,39628062991583885,7840,5,20220203,122.254481,11.511785,0.0,0.0,0.0,False,unknown,122.254481,11.511785,1.766,Mat_QSO,3.0,None,None,None,AGN_827,1.76592435996687,6.19562037915068e-05,2048.0,45528.9757539034,2242.65675151348,QSO,
AGN_828,1,39628123305673688,21089,2,20210606,204.259364,14.079691,0.0,0.0,0.0,False,unknown,204.259364,14.079691,1.026,Mat_QSO,3.0,None,None,None,AGN_828,1.03177278656054,0.000134332011502229,0.0,13838.1610112041,2800.57536698878,QSO,
AGN_833,1,39628367099595351,2353,0,20211103,125.455118,24.86638,0.0,0.0,0.0,False,unknown,125.455118,24.86638,0.699,Mat_QSO,3.0,None,None,None,AGN_833,0.699735377509651,3.49650487794428e-05,0.0,13996.7855916619,3928.69913357496,QSO,
AGN_839,1,39627763803491180,1583,6,20220106,192.873377,-1.063976,0.0,0.0,0.0,False,unknown,192.873377,-1.063976,2.513,Mat_QSO,3.0,None,None,None,AGN_839,2.50508815498039,0.000169760184392184,0.0,12585.4053689241,8825.72630901635,QSO,
